symmetry_type,object_id,size,lighting,file,prompt_id,experiment_id,flow,n_views,n_sent,total_vistas,total_fuente,clasificacion
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,10f709cecfbb8d59c2536abb1e8e5eab,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,114509277e76e413c8724d5673a063a6,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v01_1.json,axis_v01_1,axis_v01_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02.json,axis_v02,axis_v02,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v02_1.json,axis_v02_1,axis_v02_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03.json,axis_v03,axis_v03,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v03_1.json,axis_v03_1,axis_v03_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04.json,axis_v04,axis_v04,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v04_1.json,axis_v04_1,axis_v04_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05.json,axis_v05,axis_v05,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1.json,axis_v05_1,axis_v05_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowB.json,axis_v05_1,axis_v05_1_flowB,b,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,11547e8d8f143557525b133235812833,224,flat,molmo_multiview_axis_v05_1_flowC.json,axis_v05_1,axis_v05_1_flowC,c,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00.json,axis_v00,axis_v00,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v00_1.json,axis_v00_1,axis_v00_1,a,26,26,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,1,1,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,6,6,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,14,14,114,metadata_all.json,correcto (espaciado)
axis_sym,12aa829de18f4e6ad5cb6d178687b980,224,flat,molmo_multiview_axis_v01.json,axis_v01,axis_v01,a,26,26,114,metadata_all.json,correcto (espaciado)
